date_key,source_id,campaign_id,impressions,clicks,spend,conversions,video_views
20230627,2,1,10532,61,27.81,6,3874
20230628,2,1,8420,53,40.56,6,3753
20230629,2,1,12683,85,43.77,6,4249
20230630,2,1,8648,59,25.55,8,3131
20230701,2,1,7643,25,7.94,2,3437
20230702,2,1,7578,47,34.29,3,3615
20230703,2,1,9473,57,31.44,3,3865
20230704,2,1,13520,91,56.95,10,5750
20230705,2,1,13565,62,38.95,4,5300
20230706,2,1,13935,52,21.26,5,6233
20230707,2,1,13662,67,59.81,4,4494
20230708,2,1,10083,48,34.71,6,3893
20230709,2,1,8353,35,22.37,3,3002
20230710,2,1,14009,97,66.77,10,4987
20230711,2,1,10826,71,61.61,8,4257
20230712,2,1,7137,40,15.99,4,2876
20230713,2,1,5546,17,15.08,1,2597
20230714,2,1,14029,92,79.98,4,4763
20230715,2,1,6618,36,28.17,4,3073
20230716,2,1,4656,30,11.78,4,1854
20230717,2,1,14652,83,64.8,11,4793
20230718,2,1,7751,54,28.21,6,2596
20230719,2,1,10105,61,47.2,5,4501
20230720,2,1,14274,75,45.3,8,6789
20230721,2,1,9617,39,18.86,5,3535
20230722,2,1,6218,42,24.5,4,2905
20230723,2,1,3832,25,14.57,3,1379
20230724,2,1,16354,104,77.59,9,6560
20230725,2,1,13836,96,65.6,5,6625
20230726,2,1,8929,57,19.97,7,3947
20230727,2,1,14381,80,44.65,6,6121
20230728,2,1,15800,85,65.62,7,5597
20230729,2,1,7199,39,32.61,4,2846
20230730,2,1,4568,22,15.69,2,2137
20230731,2,1,6675,42,20.77,6,3021
20230801,2,1,22826,85,63.19,11,10048
20230802,2,1,21608,88,69.08,11,9413
20230803,2,1,47612,320,152.93,46,15341
20230804,2,1,31927,162,86.27,21,12232
20230805,2,1,22201,91,35.18,13,9372
20230806,2,1,29748,96,57.95,13,13286
20230807,2,1,43474,228,190.98,16,19160
20230808,2,1,34333,182,122.81,23,12652
20230809,2,1,38742,208,85.19,20,15720
20230810,2,1,19932,136,98.27,12,8997
20230811,2,1,17067,89,33.71,11,6305
20230812,2,1,20374,131,43.61,7,6691
20230813,2,1,16764,89,65.12,10,7565
20230814,2,1,24786,103,54.57,9,11026
20230815,2,1,31343,200,159.06,22,13899
20230816,2,1,29785,132,115.33,7,10462
20230817,2,1,30343,117,93.85,16,11562
20230818,2,1,24674,92,29.39,7,9092
20230819,2,1,22541,96,72.86,13,9333
20230820,2,1,29471,135,80.41,17,12288
20230821,2,1,35531,141,95.71,20,13273
20230822,2,1,25311,109,42.57,8,11283
20230823,2,1,45691,296,238.88,28,21298
20230824,2,1,26459,113,87.81,12,9285
20230825,2,1,26885,168,102.53,19,10904
20230826,2,1,27142,122,48.68,11,12539
20230827,2,1,27972,178,90.53,12,9725
20230828,2,1,47147,317,207.18,24,20394
20230829,2,1,45596,181,65.29,10,17333
20230830,2,1,34871,213,166.41,14,11208
20230831,2,1,43929,217,182.64,28,14367
20230901,2,1,10056,42,28.6,4,3755
20230902,2,1,6545,38,32.52,2,3088
20230903,2,1,5023,30,19.16,2,1648
20230904,2,1,11432,39,20.5,3,5114
20230905,2,1,8684,45,16.16,3,2798
20230906,2,1,8637,38,16.25,4,3014
20230907,2,1,6889,39,28.3,2,2748
20230908,2,1,6303,33,13.46,4,2861
20230909,2,1,5351,22,15.12,2,2493
20230910,2,1,6101,25,16.15,1,2852
20230911,2,1,7980,39,32.83,3,3114
20230912,2,1,8787,47,24.61,6,3855
20230913,2,1,12250,84,47.77,4,5533
20230914,2,1,8642,40,21.49,5,3770
20230915,2,1,14996,83,72.83,10,5929
20230916,2,1,6189,29,16.41,1,2307
20230917,2,1,8117,25,19.34,3,3668
20230918,2,1,11432,62,53.11,8,4659
20230919,2,1,5618,21,12.96,1,2535
20230920,2,1,15379,92,31.51,6,6638
20230921,2,1,11602,73,47.39,5,3839
20230922,2,1,11633,64,38.45,5,5383
20230923,2,1,9548,63,46.21,6,4406
20230924,2,1,8884,30,17.11,1,4036
20230925,2,1,15084,94,76.26,13,5705
20230926,2,1,12777,80,57.98,9,5709
20230927,2,1,14753,62,54.52,5,5286
20230928,2,1,10739,69,20.99,4,3686
20230929,2,1,10927,58,48.79,5,5170
20230930,2,1,7412,25,14.99,2,2485
20231001,2,1,9375,53,25.85,3,3594
20231002,2,1,7608,33,19.99,4,3091
20231003,2,1,6468,39,29.4,2,2367
20231004,2,1,14287,96,84.36,14,6665
20231005,2,1,9792,36,13.7,5,3681
20231006,2,1,6513,38,24.49,4,2326
20231007,2,1,10028,47,29.31,5,3989
20231008,2,1,5756,36,31.47,2,2365
20231009,2,1,15867,75,67.45,6,6360
20231010,2,1,16399,84,57.75,5,7015
20231011,2,1,10411,50,24.01,5,4678
20231012,2,1,8979,35,31.47,4,2933
20231013,2,1,7894,53,45.93,4,3265
20231014,2,1,9678,34,21.12,3,4260
20231015,2,1,4933,32,28.51,4,1733
20231016,2,1,9166,55,37.59,3,3046
20231017,2,1,8253,37,19.31,3,3412
20231018,2,1,11020,69,38.3,10,5203
20231019,2,1,12751,54,40.05,6,6021
20231020,2,1,9067,62,46.65,8,4270
20231021,2,1,5254,21,10.85,2,2092
20231022,2,1,9847,44,18.77,3,3298
20231023,2,1,15253,55,43.29,6,6705
20231024,2,1,12475,69,45.63,4,4152
20231025,2,1,7253,45,35.2,5,3345
20231026,2,1,13007,41,16.89,3,4531
20231027,2,1,10809,57,44.67,2,3537
20231028,2,1,9453,34,25.22,5,3143
20231029,2,1,4008,21,13.23,2,1751
20231030,2,1,13143,42,28.15,4,5299
20231031,2,1,6035,33,25.16,3,2641
20231101,2,1,14485,89,55.3,10,6832
20231102,2,1,5872,25,8.18,2,2673
20231103,2,1,7649,36,25.43,3,3495
20231104,2,1,8117,45,23.23,5,3686
20231105,2,1,9064,32,12.05,3,3223
20231106,2,1,5783,17,5.9,2,2665
20231107,2,1,14725,84,30.37,10,6625
20231108,2,1,9694,67,40.65,9,3480
20231109,2,1,5809,25,16.53,2,2430
20231110,2,1,15368,95,32.12,12,5949
20231111,2,1,5003,34,12.72,1,1631
20231112,2,1,4928,19,7.72,2,2232
20231113,2,1,5834,39,30.12,4,2138
20231114,2,1,6125,33,24.95,2,2045
20231115,2,1,16300,53,41.17,6,5458
20231116,2,1,5903,38,22.51,2,2731
20231117,2,1,14556,100,87.4,12,5598
20231118,2,1,8972,48,21.93,4,3226
20231119,2,1,10202,57,19.24,4,4728
20231120,2,1,13431,44,28.57,4,5087
20231121,2,1,12663,81,49.08,5,4193
20231122,2,1,7177,23,19.05,2,3017
20231123,2,1,12766,48,20.84,2,5818
20231124,2,1,6100,24,14.67,3,2664
20231125,2,1,6551,42,30.15,4,2205
20231126,2,1,10239,60,22.39,5,4080
20231127,2,1,15438,84,48.76,5,6098
20231128,2,1,11210,60,22.8,3,4782
20231129,2,1,10577,68,24.23,6,4954
20231130,2,1,16254,70,32.89,10,6429
20231201,2,1,8684,39,32.35,2,3917
20231202,2,1,7004,39,22.21,5,2532
20231203,2,1,8649,30,20.48,2,3665
20231204,2,1,7067,44,16.24,2,2976
20231205,2,1,6264,25,22.1,2,2218
20231206,2,1,13714,70,37.88,9,6514
20231207,2,1,9777,51,42.96,6,4175
20231208,2,1,9659,56,39.96,4,4182
20231209,2,1,6618,43,28.74,4,2245
20231210,2,1,4305,21,17.44,1,1440
20231211,2,1,10485,37,20.16,3,3754
20231212,2,1,13278,91,41.47,11,6342
20231213,2,1,7269,27,12.45,1,3246
20231214,2,1,8896,31,13.47,3,3952
20231215,2,1,5738,25,17.61,2,2340
20231216,2,1,9001,52,22.62,6,3232
20231217,2,1,6332,30,18.0,2,2437
20231218,2,1,10717,57,35.01,3,4434
20231219,2,1,12839,82,62.67,7,5559
20231220,2,1,13590,93,49.19,9,4816
20231221,2,1,15004,70,46.23,8,6986
20231222,2,1,6781,40,32.02,3,2263
20231223,2,1,6693,30,12.22,3,2512
20231224,2,1,5623,21,9.74,1,2584
20231225,2,1,5816,30,23.83,4,1968
20231226,2,1,9332,63,48.37,6,4048
20231227,2,1,14804,86,41.01,12,6360
20231228,2,1,9156,50,19.18,5,3047
20231229,2,1,15077,103,78.8,14,6839
20231230,2,1,6940,47,37.33,4,2892
20231231,2,1,6534,19,16.45,2,2185
20240101,2,1,13828,55,27.21,5,5254
20240102,2,1,7332,34,15.69,3,3204
20240103,2,1,16449,99,48.41,11,7333
20240104,2,1,6185,42,21.39,3,2579
20240105,2,1,16470,83,38.18,10,5271
20240106,2,1,5859,28,15.51,2,2078
20240107,2,1,10471,59,35.86,7,3375
20240108,2,1,8088,32,20.63,2,3037
20240109,2,1,13319,61,29.43,7,4376
20240110,2,1,12344,45,35.95,5,4560
20240111,2,1,12204,63,55.9,8,4028
20240112,2,1,14826,92,70.77,4,6330
20240113,2,1,6288,20,13.88,2,2076
20240114,2,1,4694,27,18.65,3,1712
20240115,2,1,11863,52,25.99,5,3942
20240116,2,1,10331,46,21.97,6,4885
20240117,2,1,11152,69,43.56,4,5197
20240118,2,1,12486,55,43.54,7,5898
20240119,2,1,10610,33,20.96,4,3538
20240120,2,1,4200,21,7.73,1,1526
20240121,2,1,3930,11,3.7,1,1882
20240122,2,1,9795,56,29.51,4,3659
20240123,2,1,5542,27,22.74,1,2158
20240124,2,1,7731,45,34.61,5,3349
20240125,2,1,8323,48,30.3,6,3186
20240126,2,1,7253,32,15.94,4,3298
20240127,2,1,4842,33,27.28,3,1569
20240128,2,1,7639,35,25.29,4,3109
20240129,2,1,14707,50,33.53,5,4843
20240130,2,1,9476,63,22.56,6,3240
20240131,2,1,6715,28,9.4,2,2267
20240201,2,1,13559,70,30.5,6,5562
20240202,2,1,6926,21,10.25,2,2875
20240203,2,1,3788,18,10.25,1,1760
20240204,2,1,7214,24,18.19,2,3280
20240205,2,1,15519,73,35.56,9,6921
20240206,2,1,12832,50,39.44,2,5117
20240207,2,1,5863,25,7.94,1,2526
20240208,2,1,12052,47,38.01,5,4510
20240209,2,1,9784,35,24.93,5,4239
20240210,2,1,8787,46,41.27,5,3301
20240211,2,1,7422,32,22.81,4,2629
20240212,2,1,6556,21,17.43,3,2437
20240213,2,1,12560,72,45.21,7,4458
20240214,2,1,11419,56,41.39,4,4047
20240215,2,1,11045,43,32.69,4,3678
20240216,2,1,6245,40,28.01,2,2764
20240217,2,1,7846,43,14.01,3,3047
20240218,2,1,5306,35,17.72,2,2423
20240219,2,1,10034,48,35.26,6,3409
20240220,2,1,14987,57,45.01,4,5978
20240221,2,1,11510,52,43.5,4,3742
20240222,2,1,7096,39,33.62,5,2618
20240223,2,1,5789,28,25.1,2,2566
20240224,2,1,3545,21,15.88,2,1523
20240225,2,1,4777,22,13.13,3,1916
20240226,2,1,10006,35,27.79,2,3300
20240227,2,1,9017,29,11.71,2,3031
20240228,2,1,9429,62,54.54,6,3242
20240229,2,1,16034,48,33.85,2,5515
20240301,2,1,12834,76,68.11,9,5612
20240302,2,1,7228,49,35.39,4,3346
20240303,2,1,9340,53,18.64,6,3862
20240304,2,1,9104,51,44.8,3,3472
20240305,2,1,13844,51,27.77,2,4587
20240306,2,1,12225,50,22.3,6,5187
20240307,2,1,5703,29,11.04,3,2333
20240308,2,1,12564,71,30.62,5,5387
20240309,2,1,10266,59,44.35,7,3994
20240310,2,1,6505,21,16.86,2,2944
20240311,2,1,8956,55,31.66,7,3971
20240312,2,1,10252,46,27.13,5,4493
20240313,2,1,7601,24,7.55,2,2828
20240314,2,1,14925,69,32.64,8,6585
20240315,2,1,8791,26,17.02,3,3158
20240316,2,1,5290,21,13.57,2,2417
20240317,2,1,6642,22,16.03,2,3099
20240318,2,1,12299,77,30.21,5,5549
20240319,2,1,6201,25,9.52,1,2625
20240320,2,1,11067,37,26.76,4,4881
20240321,2,1,12686,72,30.53,7,5015
20240322,2,1,11770,48,18.17,7,4741
20240323,2,1,9657,46,33.77,3,3376
20240324,2,1,5149,29,25.66,1,1799
20240325,2,1,12584,48,31.5,6,4146
20240326,2,1,5722,33,12.31,2,2592
20240327,2,1,10456,41,31.21,5,4600
20240328,2,1,9330,59,43.42,5,3006
20240329,2,1,10759,33,13.26,2,4667
20240330,2,1,9762,32,15.34,3,3991
20240331,2,1,5012,22,11.62,1,2041
20230101,3,1,4181,16,13.35,1,1647
20230102,3,1,10593,65,54.72,6,4385
20230103,3,1,14796,59,27.57,7,5743
20230104,3,1,6266,28,21.93,3,2700
20230105,3,1,7164,26,16.65,2,2857
20230106,3,1,13898,93,75.16,6,5512
20230107,3,1,6161,40,17.48,4,2447
20230108,3,1,5310,33,25.3,2,2459
20230109,3,1,10085,64,53.96,7,3881
20230110,3,1,6290,25,20.99,1,2370
20230111,3,1,16166,50,20.87,7,5563
20230112,3,1,10857,49,39.02,3,4544
20230113,3,1,12262,53,35.65,2,5405
20230114,3,1,3790,12,8.53,0,1491
20230115,3,1,9557,54,19.87,5,3876
20230116,3,1,11376,47,18.67,6,5430
20230117,3,1,14179,87,48.36,13,4546
20230118,3,1,9529,38,18.49,2,3854
20230119,3,1,8594,53,20.8,7,3183
20230120,3,1,9149,45,24.54,5,4383
20230121,3,1,10054,43,20.02,2,3773
20230122,3,1,10234,38,11.85,4,4744
20230123,3,1,10049,35,15.2,3,4446
20230124,3,1,6823,21,14.45,3,3260
20230125,3,1,8206,54,22.81,5,3797
20230126,3,1,15889,71,52.27,8,5237
20230127,3,1,7269,29,17.14,1,2855
20230128,3,1,4151,23,6.91,2,1346
20230129,3,1,6353,41,32.47,4,2767
20230130,3,1,6175,26,9.6,2,2678
20230131,3,1,11225,51,42.73,4,4878
20230201,3,1,13594,49,37.61,3,4935
20230202,3,1,6448,41,26.49,5,2166
20230203,3,1,5742,34,13.12,4,2240
20230204,3,1,6764,38,22.05,5,3033
20230205,3,1,8361,55,39.26,3,3308
20230206,3,1,9467,52,16.48,4,3797
20230207,3,1,7439,30,14.48,3,3474
20230208,3,1,14229,44,19.73,6,5491
20230209,3,1,11442,57,39.83,3,4639
20230210,3,1,13929,50,26.76,3,5905
20230211,3,1,4129,22,11.49,2,1426
20230212,3,1,7509,52,37.52,3,3049
20230213,3,1,6664,33,27.96,2,2180
20230214,3,1,11056,63,29.01,4,4626
20230215,3,1,16280,106,52.17,10,5956
20230216,3,1,11424,35,12.18,5,5469
20230217,3,1,13271,41,21.58,3,6039
20230218,3,1,5399,25,14.89,3,1974
20230219,3,1,4602,14,9.51,1,1723
20230220,3,1,5993,23,10.54,2,2164
20230221,3,1,15279,97,56.51,8,5441
20230222,3,1,16134,75,48.34,9,7381
20230223,3,1,14583,78,25.85,7,5975
20230224,3,1,12194,83,71.61,4,5454
20230225,3,1,9352,41,33.61,2,3884
20230226,3,1,6477,21,16.72,1,2943
20230227,3,1,14638,85,47.05,4,6267
20230228,3,1,10674,54,43.72,7,4442
20230301,3,1,16414,51,39.43,7,7089
20230302,3,1,14458,89,40.28,7,5529
20230303,3,1,13494,43,36.07,2,6212
20230304,3,1,5596,21,9.17,1,2287
20230305,3,1,4895,27,21.2,3,1632
20230306,3,1,8221,53,34.37,7,3389
20230307,3,1,10524,62,41.77,8,3450
20230308,3,1,14286,91,75.02,9,6515
20230309,3,1,8545,28,21.72,2,2775
20230310,3,1,7407,27,16.76,1,3217
20230311,3,1,8206,32,10.68,4,2860
20230312,3,1,5992,29,17.85,3,1948
20230313,3,1,8327,37,14.57,4,3540
20230314,3,1,15939,99,89.09,6,7477
20230315,3,1,8011,33,21.12,3,3681
20230316,3,1,8795,57,31.95,4,3304
20230317,3,1,13624,51,24.4,3,6055
20230318,3,1,7721,44,33.99,6,2848
20230319,3,1,10337,35,17.22,1,4881
20230320,3,1,13205,85,51.15,12,5657
20230321,3,1,11532,41,12.91,4,4957
20230322,3,1,8617,55,45.84,5,4117
20230323,3,1,13538,93,43.5,9,4940
20230324,3,1,8800,38,32.2,4,3929
20230325,3,1,6342,19,15.53,1,2594
20230326,3,1,6959,27,18.71,3,2466
20230327,3,1,13977,65,47.56,8,4949
20230328,3,1,12734,59,52.61,8,5858
20230329,3,1,8861,41,15.9,6,3361
20230330,3,1,8014,35,25.49,4,2638
20230331,3,1,13469,85,62.6,6,4324
20230401,3,1,4548,13,10.26,0,1914
20230402,3,1,7976,34,29.87,3,3761
20230403,3,1,15389,93,55.31,8,6195
20230404,3,1,16096,90,73.44,5,5325
20230405,3,1,6722,45,27.44,3,2700
20230406,3,1,6692,41,16.69,5,2844
20230407,3,1,14506,87,37.48,11,4679
20230408,3,1,5443,27,17.13,1,2126
20230409,3,1,5004,23,11.1,2,2051
20230410,3,1,14393,49,23.03,3,6470
20230411,3,1,11843,63,42.7,3,4168
20230412,3,1,9488,38,30.69,3,3810
20230413,3,1,14773,82,32.16,9,5297
20230414,3,1,6503,28,13.24,3,2852
20230415,3,1,7666,51,25.68,3,2660
20230416,3,1,7187,44,18.86,4,2340
20230417,3,1,10741,39,30.91,4,3814
20230418,3,1,5867,24,16.57,2,2392
20230419,3,1,12237,67,20.59,6,5796
20230420,3,1,5973,21,7.9,2,2492
20230421,3,1,12334,72,62.01,8,5227
20230422,3,1,5579,24,19.9,1,2320
20230423,3,1,7403,40,16.7,3,2804
20230424,3,1,7137,26,15.24,3,2377
20230425,3,1,12250,39,32.9,4,4808
20230426,3,1,13879,88,72.5,5,5062
20230427,3,1,6562,40,20.43,2,2295
20230428,3,1,14774,72,63.97,4,6108
20230429,3,1,3545,15,11.38,1,1407
20230430,3,1,5933,41,20.14,4,2122
20230501,3,1,9705,35,21.4,1,3565
20230502,3,1,11749,41,32.51,3,5412
20230503,3,1,8848,44,15.16,6,3111
20230504,3,1,14740,70,21.65,5,5696
20230505,3,1,6396,35,15.36,4,2486
20230506,3,1,9603,53,35.15,5,4442
20230507,3,1,9292,57,30.98,3,3084
20230508,3,1,11140,73,22.92,8,4321
20230509,3,1,7242,34,15.77,4,2460
20230510,3,1,5624,17,5.39,2,2352
20230511,3,1,6365,31,20.56,3,2395
20230512,3,1,7084,28,12.3,2,2874
20230513,3,1,10479,68,32.24,3,4594
20230514,3,1,6675,43,35.98,5,2194
20230515,3,1,12092,43,17.21,3,5500
20230516,3,1,6749,21,9.34,1,2384
20230517,3,1,15533,92,70.99,10,5192
20230518,3,1,9123,61,50.34,3,3031
20230519,3,1,14286,56,39.24,7,4615
20230520,3,1,9123,59,44.4,6,3018
20230521,3,1,7678,28,9.85,1,3628
20230522,3,1,6263,26,10.17,2,2036
20230523,3,1,13483,64,29.15,4,5440
20230524,3,1,9167,49,39.3,7,4149
20230525,3,1,15742,91,61.28,11,6179
20230526,3,1,12733,57,39.43,4,5833
20230527,3,1,8096,55,20.78,4,2916
20230528,3,1,5156,23,14.44,1,2417
20230529,3,1,14998,101,51.22,8,7192
20230530,3,1,11905,74,57.82,7,4602
20230531,3,1,13583,44,23.56,2,5239
20230601,3,1,6090,19,10.12,2,2132
20230602,3,1,6925,45,32.97,3,2589
20230603,3,1,6093,34,27.25,1,2399
20230604,3,1,6723,35,27.52,2,2782
20230605,3,1,7603,48,29.55,5,3411
20230606,3,1,10101,69,45.28,10,4023
20230607,3,1,13471,93,34.16,8,6393
20230608,3,1,11785,56,38.73,2,5569
20230609,3,1,9543,39,17.48,2,3401
20230610,3,1,5087,18,10.51,2,2050
20230611,3,1,8733,29,22.52,3,3229
20230612,3,1,14608,67,36.81,7,5988
20230613,3,1,7448,51,18.15,4,3509
20230614,3,1,12802,87,40.01,11,6014
20230615,3,1,9428,32,16.82,4,4446
20230616,3,1,14427,86,69.47,8,5371
20230617,3,1,4874,28,20.19,3,1712
20230618,3,1,9301,52,44.54,3,4282
20230619,3,1,15444,65,35.92,6,6922
20230620,3,1,14060,73,54.94,8,5588
20230621,3,1,13163,43,13.44,3,5564
20230622,3,1,9094,40,17.94,2,4151
20230623,3,1,11680,65,50.71,4,5117
20230624,3,1,8302,25,19.52,2,3074
20230625,3,1,9958,62,49.88,3,3775
20230626,3,1,15998,77,62.98,4,6369
20230627,3,1,7143,25,19.0,3,2861
20230628,3,1,16262,61,26.93,8,5392
20230629,3,1,11697,40,35.31,2,4125
20230630,3,1,13891,77,56.1,8,6365
20230701,3,1,4008,20,8.06,1,1351
20230702,3,1,6319,43,34.78,4,2483
20230703,3,1,15552,88,60.88,11,7355
20230704,3,1,16227,64,31.27,5,6795
20230705,3,1,8316,25,19.55,1,3214
20230706,3,1,15142,101,57.35,5,6799
20230707,3,1,7928,48,35.47,2,3238
20230708,3,1,6719,35,14.99,4,2557
20230709,3,1,5179,19,16.45,1,2181
20230710,3,1,15969,79,46.61,11,6155
20230711,3,1,14305,52,24.68,3,5690
20230712,3,1,11653,74,58.44,7,5122
20230713,3,1,11358,73,23.56,5,3865
20230714,3,1,12477,63,36.07,3,5569
20230715,3,1,8247,26,9.35,2,3800
20230716,3,1,7745,36,30.41,4,3506
20230717,3,1,5511,34,22.85,4,2557
20230718,3,1,15924,69,32.82,6,5137
20230719,3,1,11939,60,25.46,7,5352
20230720,3,1,14837,71,37.13,6,4927
20230721,3,1,7832,35,11.19,4,3631
20230722,3,1,8929,35,24.7,3,3094
20230723,3,1,4218,28,8.75,2,1371
20230724,3,1,12247,67,22.06,4,5530
20230725,3,1,16454,106,82.14,7,6811
20230726,3,1,12974,72,28.91,5,5220
20230727,3,1,9669,31,19.4,3,3851
20230728,3,1,11336,37,29.86,3,5342
20230729,3,1,8971,59,17.78,6,3168
20230730,3,1,4822,29,14.84,3,1590
20230731,3,1,12866,39,28.86,5,5885
20230801,3,1,35541,213,119.4,19,16409
20230802,3,1,27789,182,137.62,13,9602
20230803,3,1,39210,264,161.28,23,15365
20230804,3,1,23459,100,66.26,9,10160
20230805,3,1,17259,90,79.54,8,6356
20230806,3,1,13011,56,38.88,6,5119
20230807,3,1,46840,303,223.03,27,20679
20230808,3,1,44889,258,84.14,26,17226
20230809,3,1,40619,203,106.8,24,13985
20230810,3,1,44025,289,181.12,42,17228
20230811,3,1,45949,196,116.45,18,17256
20230812,3,1,12014,54,39.09,4,4079
20230813,3,1,21732,79,44.5,4,9064
20230814,3,1,33247,103,48.45,14,10706
20230815,3,1,17064,55,20.12,2,6041
20230816,3,1,31986,155,124.85,19,13611
20230817,3,1,43939,296,136.17,22,19141
20230818,3,1,34415,193,126.35,15,15250
20230819,3,1,25302,172,110.13,16,10220
20230820,3,1,18610,82,61.91,9,8204
20230821,3,1,38121,130,94.11,18,16691
20230822,3,1,23284,161,129.74,18,7502
20230823,3,1,29129,140,60.78,18,10521
20230824,3,1,19638,100,34.02,5,7861
20230825,3,1,43269,270,106.37,18,18072
20230826,3,1,20905,104,31.71,12,9550
20230827,3,1,14794,60,22.08,3,5664
20230828,3,1,38857,215,156.87,13,14551
20230829,3,1,27551,125,52.18,9,12718
20230830,3,1,37197,211,187.83,19,16788
20230831,3,1,42959,275,136.32,30,18288
20230901,3,1,14396,73,37.4,10,5539
20230902,3,1,5759,26,14.37,3,2341
20230903,3,1,6556,27,24.16,1,2903
20230904,3,1,8934,41,23.48,5,2940
20230905,3,1,5578,26,16.67,1,2012
20230906,3,1,10986,35,28.43,4,3676
20230907,3,1,15814,56,44.71,3,5486
20230908,3,1,8420,52,45.99,7,3869
20230909,3,1,10381,55,37.18,6,3975
20230910,3,1,7888,48,14.79,3,2686
20230911,3,1,8743,39,31.91,4,3960
20230912,3,1,10080,65,33.56,4,4199
20230913,3,1,7143,48,17.09,3,2442
20230914,3,1,12112,43,14.06,5,4444
20230915,3,1,11820,78,37.72,5,4950
20230916,3,1,8564,35,22.11,4,3602
20230917,3,1,3909,22,11.86,3,1712
20230918,3,1,6635,44,29.88,5,2368
20230919,3,1,7843,40,18.32,2,3073
20230920,3,1,8820,29,12.98,1,3509
20230921,3,1,12745,81,40.49,7,5085
20230922,3,1,16461,114,69.5,14,5283
20230923,3,1,4127,17,14.87,2,1342
20230924,3,1,9655,56,33.19,5,4470
20230925,3,1,15235,67,31.03,4,5704
20230926,3,1,10135,34,24.79,4,4846
20230927,3,1,10978,48,36.47,3,3543
20230928,3,1,6916,35,29.36,2,2257
20230929,3,1,9078,62,29.57,7,4349
20230930,3,1,5580,37,18.44,5,2491
20231001,3,1,3763,21,14.35,1,1204
20231002,3,1,13438,85,62.93,11,4452
20231003,3,1,8016,50,29.88,4,3833
20231004,3,1,11357,57,26.47,7,5218
20231005,3,1,11033,48,32.46,3,4340
20231006,3,1,12540,39,27.24,4,5789
20231007,3,1,8446,50,16.23,5,3039
20231008,3,1,4341,17,12.18,1,1581
20231009,3,1,12272,65,50.71,9,5231
20231010,3,1,9430,30,21.12,2,4415
20231011,3,1,13853,73,30.06,8,5992
20231012,3,1,6560,43,14.63,4,2798
20231013,3,1,10818,40,29.54,4,5102
20231014,3,1,5511,25,11.13,2,1942
20231015,3,1,8668,49,41.04,6,3142
20231016,3,1,15010,91,37.51,8,4868
20231017,3,1,6635,38,29.86,4,2920
20231018,3,1,9399,53,47.27,3,4181
20231019,3,1,8631,31,27.06,3,3272
20231020,3,1,8102,42,14.07,4,3671
20231021,3,1,8962,49,20.74,4,4231
20231022,3,1,4774,22,14.26,1,2136
20231023,3,1,15680,93,29.78,9,5610
20231024,3,1,9421,34,26.83,4,4092
20231025,3,1,12445,62,55.14,6,4726
20231026,3,1,15943,76,66.12,4,6298
20231027,3,1,8599,40,12.58,4,3427
20231028,3,1,8016,33,24.16,4,3660
20231029,3,1,7601,24,12.38,1,2666
20231030,3,1,14302,83,44.47,6,5537
20231031,3,1,11283,68,48.24,4,4022
20231101,3,1,16171,73,36.07,3,7074
20231102,3,1,16172,99,41.44,12,6093
20231103,3,1,9177,33,10.16,2,3345
20231104,3,1,6045,34,20.94,2,2675
20231105,3,1,9125,54,44.65,3,3316
20231106,3,1,8769,28,21.39,2,2875
20231107,3,1,13923,83,46.91,9,6016
20231108,3,1,7845,45,24.91,2,2852
20231109,3,1,11580,40,21.8,5,4134
20231110,3,1,6396,40,16.32,2,2783
20231111,3,1,5152,17,14.61,1,1651
20231112,3,1,9751,45,34.17,3,4463
20231113,3,1,6340,34,27.09,3,2533
20231114,3,1,15337,51,44.59,7,6910
20231115,3,1,13820,87,32.24,12,4653
20231116,3,1,7594,32,18.34,2,3166
20231117,3,1,14411,67,29.55,6,6440
20231118,3,1,10125,48,32.68,6,3798
20231119,3,1,6211,22,6.71,1,2435
20231120,3,1,5720,21,18.89,1,2022
20231121,3,1,15297,60,35.01,5,5350
20231122,3,1,16141,78,33.97,8,7415
20231123,3,1,9296,44,15.52,6,4057
20231124,3,1,9729,38,26.86,2,3828
20231125,3,1,4546,23,18.09,1,1784
20231126,3,1,5837,27,21.09,2,2359
20231127,3,1,6429,39,30.33,2,2243
20231128,3,1,6146,31,20.9,2,2566
20231129,3,1,6239,19,11.04,2,2836
20231130,3,1,13135,72,37.34,5,4733
20231201,3,1,6872,23,8.84,1,3214
20231202,3,1,8872,53,17.45,4,4144
20231203,3,1,4814,21,15.06,1,2288
20231204,3,1,14402,85,45.17,7,6066
20231205,3,1,6882,40,32.02,2,2773
20231206,3,1,7434,42,29.94,4,2570
20231207,3,1,6693,36,25.63,3,3161
20231208,3,1,10609,35,10.76,2,4869
20231209,3,1,8931,56,42.33,8,3404
20231210,3,1,9837,62,26.17,8,3990
20231211,3,1,16291,68,61.18,9,5345
20231212,3,1,15659,57,48.43,4,5883
20231213,3,1,7583,37,24.28,5,3401
20231214,3,1,13623,80,60.6,7,6420
20231215,3,1,16493,109,85.47,15,7033
20231216,3,1,7952,51,26.6,7,3150
20231217,3,1,10185,44,33.98,4,4712
20231218,3,1,13014,77,68.78,9,5311
20231219,3,1,8476,33,21.55,1,2767
20231220,3,1,11881,78,48.03,4,4582
20231221,3,1,11500,63,31.43,3,4864
